ID_BVOTE,SCRUTIN,ANNEE,TOUR,DATE,NUM_CIRC,NUM_QUARTIER,NUM_ARROND,NUM_BUREAU,NB_PROCU,NB_INSCR,NB_EMARG,NB_VOTANT,NB_BLANC,NB_NUL,NB_EXPRIM,M. PENG Chang Hua,M. COUMET Jérôme,M. OLIVIER Jean-Baptiste,M. GRÉGOIRE Emmanuel,Mme MAZETIER Sandrine,Mme MONTANDON Valérie,Mme HERVIEU Céline    ,M. GANTZER Gaspard    ,M. LECOQ Jean-Pierre    ,M. FORT Bertil,Mme CORDEBARD Alexandra    ,M. AMELLAL Karim,M. RUPIN Pacôme    ,M. VÉRON Aurélien,M. WEIL Ariel,Mme LEMARDELEY Marie-Christine,Mme BERTHOUT Florence,Mme Garnier Nelly,M. VAUGLIN François,M. POITOUX Guillaume,Mme IBLED Catherine,Mme EVREN Agnès,Mme TORANIAN Anouch,M. VILLANI Cédric,Mme CARRERE-GEE Marie-Claire,M. AZIERE Éric,PETIT Carine,M. SZPINER Francis,Mme SEBBAH Hanna,Mme BUZIN Agnès ,M. BOULARD Geoffroy    ,Mme TAÏEB Karen,M. ROUXEL Olivier,DAGNAUD François,Mme TOUBIANA Marie,LEJOINDRE Eric,BOURNAZEL Pierre-Yves,M. GRANIER Rudolph,M. PLIEZ Eric,M. DIDIER François-Marie,Mme SIMONNET Danielle,Mme CALANDRA Frédérique,Mme D'HAUTESERRE Jeanne,Mme LÉCUYER Catherine   ,Mme MICHEL Athénaïs,Mme SEGOND Sophie    ,M. MAURIN Pierre,Mme BURKLI Delphine,M. NGATCHA Arnaud
18-56,Municipales,2020,2,2020-06-28,17,71,18,56,12,1866,382,382,4,5,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,38.0,81.0,,,,,,,,,,,
18-57,Municipales,2020,2,2020-06-28,17,71,18,57,34,1804,581,581,7,5,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,66.0,76.0,,,,,,,,,,,
18-58,Municipales,2020,2,2020-06-28,17,71,18,58,27,1706,530,530,11,8,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,61.0,81.0,,,,,,,,,,,
18-59,Municipales,2020,2,2020-06-28,17,72,18,59,14,1720,522,522,15,2,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,55.0,98.0,,,,,,,,,,,
18-60,Municipales,2020,2,2020-06-28,17,72,18,60,35,1680,644,644,16,9,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,60.0,114.0,,,,,,,,,,,
18-61,Municipales,2020,2,2020-06-28,17,72,18,61,37,1767,614,614,14,6,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0,75.0,93.0,,,,,,,,,,,
18-62,Municipales,2020,2,2020-06-28,17,72,18,62,18,1669,546,548,11,9,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,58.0,102.0,,,,,,,,,,,
18-63,Municipales,2020,2,2020-06-28,17,72,18,63,17,1785,489,489,8,12,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,40.0,136.0,,,,,,,,,,,
18-64,Municipales,2020,2,2020-06-28,17,72,18,64,10,1743,410,410,8,7,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,51.0,141.0,,,,,,,,,,,
18-65,Municipales,2020,2,2020-06-28,17,72,18,65,0,1843,415,415,12,7,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,47.0,159.0,,,,,,,,,,,
18-66,Municipales,2020,2,2020-06-28,18,70,18,66,21,1381,559,559,11,5,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,106.0,98.0,,,,,,,,,,,
18-67,Municipales,2020,2,2020-06-28,3,69,18,67,26,1399,481,481,9,7,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,52.0,99.0,,,,,,,,,,,
18-68,Municipales,2020,2,2020-06-28,17,71,18,68,32,1341,449,449,11,5,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,54.0,73.0,,,,,,,,,,,
20-1,Municipales,2020,2,2020-06-28,15,79,20,1,35,1339,537,537,6,6,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,129.0,62.0,36.0,,,,,,,
20-2,Municipales,2020,2,2020-06-28,15,79,20,2,32,1137,477,477,6,1,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,123.0,43.0,47.0,,,,,,,
20-3,Municipales,2020,2,2020-06-28,15,79,20,3,21,1477,557,557,6,8,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,107.0,53.0,49.0,,,,,,,
20-4,Municipales,2020,2,2020-06-28,15,79,20,4,28,1432,576,576,17,2,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,106.0,67.0,60.0,,,,,,,
20-5,Municipales,2020,2,2020-06-28,15,79,20,5,37,1387,625,624,12,3,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,133.0,39.0,70.0,,,,,,,
20-6,Municipales,2020,2,2020-06-28,15,79,20,6,22,1411,575,575,12,3,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,135.0,85.0,50.0,,,,,,,
20-7,Municipales,2020,2,2020-06-28,15,79,20,7,34,1328,539,539,5,7,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,109.0,69.0,48.0,,,,,,,
20-8,Municipales,2020,2,2020-06-28,15,79,20,8,25,1301,525,525,10,3,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,73.0,48.0,67.0,,,,,,,
20-9,Municipales,2020,2,2020-06-28,15,77,20,9,38,1600,528,528,8,4,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,102.0,58.0,34.0,,,,,,,
20-10,Municipales,2020,2,2020-06-28,15,77,20,10,14,1382,381,381,6,1,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,72.0,51.0,21.0,,,,,,,
20-11,Municipales,2020,2,2020-06-28,15,77,20,11,26,1640,528,528,7,3,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,99.0,64.0,41.0,,,,,,,
20-12,Municipales,2020,2,2020-06-28,15,77,20,12,39,1345,561,561,7,3,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,71.0,70.0,39.0,,,,,,,
20-13,Municipales,2020,2,2020-06-28,15,77,20,13,28,1501,596,596,12,6,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,65.0,80.0,34.0,,,,,,,
20-14,Municipales,2020,2,2020-06-28,15,77,20,14,36,1567,654,654,5,6,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,79.0,79.0,51.0,,,,,,,
20-15,Municipales,2020,2,2020-06-28,15,78,20,15,25,1487,576,576,3,5,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,119.0,75.0,56.0,,,,,,,
20-16,Municipales,2020,2,2020-06-28,15,78,20,16,37,1590,699,699,15,6,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,187.0,68.0,62.0,,,,,,,
20-17,Municipales,2020,2,2020-06-28,15,78,20,17,20,1513,504,504,12,5,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,109.0,70.0,48.0,,,,,,,
20-18,Municipales,2020,2,2020-06-28,15,78,20,18,17,1437,427,427,12,6,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,113.0,60.0,50.0,,,,,,,
20-19,Municipales,2020,2,2020-06-28,15,78,20,19,28,1491,623,624,13,9,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,159.0,70.0,62.0,,,,,,,
20-20,Municipales,2020,2,2020-06-28,15,78,20,20,12,1611,486,486,11,4,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,119.0,65.0,36.0,,,,,,,
20-21,Municipales,2020,2,2020-06-28,15,78,20,21,5,1594,413,413,9,5,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,130.0,53.0,47.0,,,,,,,
20-22,Municipales,2020,2,2020-06-28,15,78,20,22,19,1565,540,540,13,3,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,145.0,63.0,42.0,,,,,,,
20-23,Municipales,2020,2,2020-06-28,15,78,20,23,29,1605,609,609,11,2,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,185.0,59.0,75.0,,,,,,,
20-24,Municipales,2020,2,2020-06-28,15,78,20,24,28,1435,573,573,12,7,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,136.0,57.0,60.0,,,,,,,
20-25,Municipales,2020,2,2020-06-28,15,78,20,25,26,1557,647,647,13,5,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,90.0,59.0,50.0,,,,,,,
20-26,Municipales,2020,2,2020-06-28,15,78,20,26,25,1405,472,472,10,5,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,94.0,62.0,38.0,,,,,,,
20-27,Municipales,2020,2,2020-06-28,15,78,20,27,23,1347,507,507,4,3,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,145.0,42.0,44.0,,,,,,,
20-28,Municipales,2020,2,2020-06-28,15,78,20,28,19,1472,492,492,7,5,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,152.0,45.0,46.0,,,,,,,
20-29,Municipales,2020,2,2020-06-28,15,78,20,29,48,1511,526,526,11,7,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,126.0,49.0,62.0,,,,,,,
20-30,Municipales,2020,2,2020-06-28,15,78,20,30,5,1770,349,349,3,13,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,88.0,58.0,31.0,,,,,,,
20-31,Municipales,2020,2,2020-06-28,15,78,20,31,23,1607,494,494,11,6,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,141.0,42.0,42.0,,,,,,,
20-32,Municipales,2020,2,2020-06-28,15,78,20,32,20,1571,528,529,8,6,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,166.0,48.0,40.0,,,,,,,
20-33,Municipales,2020,2,2020-06-28,15,80,20,33,3,1443,317,317,6,9,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,114.0,29.0,30.0,,,,,,,
20-34,Municipales,2020,2,2020-06-28,15,80,20,34,15,1448,394,394,7,4,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,113.0,54.0,35.0,,,,,,,
20-35,Municipales,2020,2,2020-06-28,15,80,20,35,5,1424,363,363,3,4,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,93.0,65.0,43.0,,,,,,,
20-36,Municipales,2020,2,2020-06-28,15,80,20,36,4,1250,328,328,8,2,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,91.0,61.0,29.0,,,,,,,
20-37,Municipales,2020,2,2020-06-28,15,80,20,37,20,1579,424,424,6,5,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,80.0,64.0,40.0,,,,,,,
20-38,Municipales,2020,2,2020-06-28,15,80,20,38,20,1448,430,430,5,3,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,99.0,53.0,33.0,,,,,,,
20-39,Municipales,2020,2,2020-06-28,15,80,20,39,15,1438,401,401,5,13,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,115.0,61.0,35.0,,,,,,,
20-40,Municipales,2020,2,2020-06-28,15,80,20,40,9,1473,453,453,7,7,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,128.0,60.0,52.0,,,,,,,
20-41,Municipales,2020,2,2020-06-28,15,80,20,41,13,1550,449,449,10,6,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,124.0,45.0,39.0,,,,,,,
20-42,Municipales,2020,2,2020-06-28,15,80,20,42,32,1519,576,576,12,10,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,106.0,72.0,55.0,,,,,,,
20-43,Municipales,2020,2,2020-06-28,15,80,20,43,41,1814,713,713,7,11,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,123.0,80.0,68.0,,,,,,,
20-44,Municipales,2020,2,2020-06-28,15,80,20,44,45,1906,707,707,6,4,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,117.0,71.0,67.0,,,,,,,
20-45,Municipales,2020,2,2020-06-28,15,80,20,45,30,1839,697,697,8,1,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,122.0,95.0,73.0,,,,,,,
20-46,Municipales,2020,2,2020-06-28,15,80,20,46,29,1634,625,625,4,7,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,123.0,71.0,79.0,,,,,,,
20-47,Municipales,2020,2,2020-06-28,15,80,20,47,26,1627,606,606,11,9,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,105.0,61.0,57.0,,,,,,,
20-48,Municipales,2020,2,2020-06-28,15,80,20,48,36,1760,671,671,7,2,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0,124.0,58.0,57.0,,,,,,,
20-49,Municipales,2020,2,2020-06-28,15,80,20,49,40,1889,757,757,17,5,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0,129.0,60.0,72.0,,,,,,,
20-50,Municipales,2020,2,2020-06-28,15,80,20,50,39,1699,724,724,13,5,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,157.0,47.0,72.0,,,,,,,
20-51,Municipales,2020,2,2020-06-28,15,80,20,51,27,1765,653,653,12,4,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,146.0,40.0,77.0,,,,,,,
20-52,Municipales,2020,2,2020-06-28,8,80,20,52,26,1355,542,542,8,6,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,146.0,67.0,47.0,,,,,,,
20-53,Municipales,2020,2,2020-06-28,8,80,20,53,21,1407,590,590,17,3,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,165.0,60.0,72.0,,,,,,,
20-54,Municipales,2020,2,2020-06-28,8,80,20,54,10,1548,374,374,5,4,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,94.0,70.0,30.0,,,,,,,
20-55,Municipales,2020,2,2020-06-28,8,80,20,55,5,1454,357,355,6,9,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,103.0,47.0,44.0,,,,,,,
20-56,Municipales,2020,2,2020-06-28,8,80,20,56,15,1357,393,393,3,6,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,126.0,42.0,48.0,,,,,,,
20-57,Municipales,2020,2,2020-06-28,8,80,20,57,33,1384,517,517,11,3,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,151.0,50.0,54.0,,,,,,,
20-58,Municipales,2020,2,2020-06-28,6,79,20,58,36,1697,670,670,14,4,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,106.0,67.0,63.0,,,,,,,
20-59,Municipales,2020,2,2020-06-28,6,79,20,59,50,1730,644,644,5,2,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,110.0,93.0,60.0,,,,,,,
20-60,Municipales,2020,2,2020-06-28,6,79,20,60,26,1346,544,544,7,9,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,118.0,56.0,59.0,,,,,,,
20-61,Municipales,2020,2,2020-06-28,6,79,20,61,43,1494,518,518,10,9,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,71.0,81.0,49.0,,,,,,,
20-62,Municipales,2020,2,2020-06-28,6,79,20,62,21,1535,464,464,5,3,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,84.0,78.0,29.0,,,,,,,
20-63,Municipales,2020,2,2020-06-28,6,79,20,63,11,1436,391,391,6,6,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,78.0,74.0,33.0,,,,,,,
20-64,Municipales,2020,2,2020-06-28,6,79,20,64,26,1228,454,454,7,9,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,90.0,41.0,42.0,,,,,,,
20-65,Municipales,2020,2,2020-06-28,6,79,20,65,33,1254,531,532,6,4,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,91.0,59.0,63.0,,,,,,,
20-66,Municipales,2020,2,2020-06-28,6,79,20,66,15,1213,468,468,10,3,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,121.0,50.0,54.0,,,,,,,
20-67,Municipales,2020,2,2020-06-28,6,79,20,67,27,1345,501,501,12,5,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,81.0,66.0,33.0,,,,,,,
20-68,Municipales,2020,2,2020-06-28,6,79,20,68,23,1483,501,501,6,6,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,71.0,91.0,33.0,,,,,,,
20-69,Municipales,2020,2,2020-06-28,6,79,20,69,27,1487,527,527,4,2,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,101.0,71.0,24.0,,,,,,,
20-70,Municipales,2020,2,2020-06-28,6,77,20,70,36,1735,648,648,12,6,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,99.0,87.0,67.0,,,,,,,
20-71,Municipales,2020,2,2020-06-28,6,77,20,71,45,1704,671,671,11,5,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,82.0,118.0,47.0,,,,,,,
20-72,Municipales,2020,2,2020-06-28,6,77,20,72,32,1686,561,558,10,7,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,77.0,111.0,35.0,,,,,,,
20-73,Municipales,2020,2,2020-06-28,6,77,20,73,38,1624,652,652,4,3,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,93.0,96.0,27.0,,,,,,,
20-74,Municipales,2020,2,2020-06-28,6,77,20,74,34,1661,647,647,8,1,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,70.0,79.0,40.0,,,,,,,
20-75,Municipales,2020,2,2020-06-28,6,77,20,75,16,1810,520,520,7,3,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,85.0,118.0,29.0,,,,,,,
20-76,Municipales,2020,2,2020-06-28,6,77,20,76,18,1984,653,653,7,8,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,75.0,89.0,30.0,,,,,,,
8-1,Municipales,2020,2,2020-06-28,1,32,8,1,50,1512,554,554,5,1,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,98.0,84.0,91.0,,,
8-2,Municipales,2020,2,2020-06-28,1,32,8,2,45,1388,499,499,2,2,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,106.0,83.0,86.0,,,
8-3,Municipales,2020,2,2020-06-28,1,32,8,3,48,1394,583,583,5,0,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,153.0,86.0,115.0,,,
8-4,Municipales,2020,2,2020-06-28,1,32,8,4,40,1401,517,518,4,2,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,91.0,56.0,110.0,,,
8-5,Municipales,2020,2,2020-06-28,1,32,8,5,63,1629,625,625,3,2,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,105.0,120.0,112.0,,,
8-6,Municipales,2020,2,2020-06-28,1,32,8,6,41,1372,530,530,6,4,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,76.0,130.0,118.0,,,
8-7,Municipales,2020,2,2020-06-28,1,32,8,7,36,1488,580,580,7,1,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,113.0,144.0,121.0,,,
8-8,Municipales,2020,2,2020-06-28,1,32,8,8,42,1450,554,555,3,3,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,106.0,175.0,89.0,,,
8-9,Municipales,2020,2,2020-06-28,1,32,8,9,52,1641,676,677,9,5,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,127.0,128.0,112.0,,,
8-10,Municipales,2020,2,2020-06-28,1,31,8,10,27,1039,340,340,5,0,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,39.0,67.0,41.0,,,
8-11,Municipales,2020,2,2020-06-28,1,31,8,11,28,1153,407,407,4,1,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,50.0,97.0,77.0,,,
8-12,Municipales,2020,2,2020-06-28,1,31,8,12,25,1311,449,449,3,4,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,84.0,90.0,80.0,,,
8-13,Municipales,2020,2,2020-06-28,1,30,8,13,31,1488,532,532,2,2,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,95.0,110.0,68.0,,,
8-14,Municipales,2020,2,2020-06-28,1,30,8,14,22,1493,518,518,3,5,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,71.0,96.0,69.0,,,
8-15,Municipales,2020,2,2020-06-28,1,30,8,15,45,1578,520,520,3,6,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,58.0,80.0,83.0,,,
8-16,Municipales,2020,2,2020-06-28,1,30,8,16,31,1539,564,564,2,2,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,79.0,63.0,121.0,,,
8-17,Municipales,2020,2,2020-06-28,1,29,8,17,19,901,234,234,3,3,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,27.0,36.0,23.0,,,
8-18,Municipales,2020,2,2020-06-28,1,29,8,18,19,926,252,252,3,0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,34.0,34.0,27.0,,,
9-1,Municipales,2020,2,2020-06-28,1,35,9,1,35,1362,556,556,5,2,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,237.0,226.0
9-2,Municipales,2020,2,2020-06-28,1,35,9,2,59,1438,576,576,7,2,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,239.0,241.0
9-3,Municipales,2020,2,2020-06-28,1,35,9,3,58,1452,569,569,6,5,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,255.0,223.0
9-4,Municipales,2020,2,2020-06-28,1,35,9,4,41,1449,590,590,5,3,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,267.0,230.0
9-5,Municipales,2020,2,2020-06-28,1,35,9,5,45,1502,625,625,3,5,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,277.0,217.0
9-6,Municipales,2020,2,2020-06-28,1,34,9,6,48,1339,504,504,8,2,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,226.0,167.0
9-7,Municipales,2020,2,2020-06-28,1,34,9,7,31,1344,515,515,3,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,188.0,172.0
9-8,Municipales,2020,2,2020-06-28,1,33,9,8,54,1419,605,605,6,2,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,322.0,168.0
9-9,Municipales,2020,2,2020-06-28,1,33,9,9,26,1451,670,670,7,1,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,374.0,174.0
9-10,Municipales,2020,2,2020-06-28,1,33,9,10,56,1403,603,603,5,4,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,273.0,217.0
9-11,Municipales,2020,2,2020-06-28,1,33,9,11,43,1459,612,612,4,6,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,277.0,249.0
9-12,Municipales,2020,2,2020-06-28,1,33,9,12,30,1441,589,589,7,5,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,240.0,250.0
9-13,Municipales,2020,2,2020-06-28,1,33,9,13,39,1600,628,628,6,2,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,233.0,298.0
9-14,Municipales,2020,2,2020-06-28,1,33,9,14,47,1605,701,701,9,2,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,319.0,262.0
9-15,Municipales,2020,2,2020-06-28,1,33,9,15,43,1480,669,669,8,2,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,284.0,247.0
9-16,Municipales,2020,2,2020-06-28,1,33,9,16,53,1456,624,624,3,3,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,296.0,224.0
9-17,Municipales,2020,2,2020-06-28,1,33,9,17,47,1542,673,673,7,5,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,286.0,207.0
9-18,Municipales,2020,2,2020-06-28,1,36,9,18,58,1535,620,620,12,3,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,280.0,238.0
9-19,Municipales,2020,2,2020-06-28,1,36,9,19,27,1410,562,563,8,1,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,209.0,256.0
